date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:32	1722867/1722867	---M--	200	added ('OK')	image/jpeg	etag:%22ef13970d2ffc500ce063109490686030c28ad60b%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149941/%c3%9cbung%203.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149941/%c3%9cbung%203.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149941)
19:59:32	20309/20309	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:32%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149944	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexccd0.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149944)
19:59:33	92225/92225	---M--	200	added ('OK')	image/jpeg	etag:%2254e5a84e3bb527a2f5ea18c595d045cd9e7e152f%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149944/Prozentrechnen_Prozentwert_%c3%9cbung2_L%c3%b6sung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149944/Prozentrechnen_Prozentwert_%c3%9cbung2_L%c3%b6sung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149944)
19:59:33	1720103/1720103	---M--	200	added ('OK')	image/jpeg	etag:%22a437bc44992c5b73f573e8968a853f8dcfba2cb9%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149944/Prozentrechnen_Prozentwert_%c3%9cbung2.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149944/Prozentrechnen_Prozentwert_%c3%9cbung2.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149944)
19:59:33	19317/19317	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:33%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149936	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexe732.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149936)
19:59:34	20313/20313	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:34%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149946	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index405e.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149946)
19:59:34	69269/69269	---M--	200	added ('OK')	image/jpeg	etag:%225750f42e4d5730f44aeebe3b43ab4e5f40fc7923%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149946/Prozentrechnen_Prozentsatz%20%c3%9cbung2_L%c3%b6sung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149946/Prozentrechnen_Prozentsatz%20%c3%9cbung2_L%c3%b6sung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149946)
19:59:34	1700838/1700838	---M--	200	added ('OK')	image/jpeg	etag:%22133bc3538e545da6276ed0d86804d9d76a151989%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149946/Prozentrechnen_Prozentsatz%20%c3%9cbung2.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149946/Prozentrechnen_Prozentsatz%20%c3%9cbung2.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149946)
19:59:35	19316/19316	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:35%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149934	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index59ee.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149934)
19:59:36	20275/20275	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:35%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149948	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexa790.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149948)
19:59:36	123971/123971	---M--	200	added ('OK')	image/jpeg	etag:%2240cfe8ed3d7f316922526b8e72e27b1e59f9ea98%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149948/%c3%9cbung%20Grundwert2_L%c3%b6sung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149948/%c3%9cbung%20Grundwert2_L%c3%b6sung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149948)
19:59:36	1680163/1680163	---M--	200	added ('OK')	image/jpeg	etag:%228af09f4c249ef29ec38a9048181191f4032bd8c1%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149948/%c3%9cbung%20Grundwert2.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149948/%c3%9cbung%20Grundwert2.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149948)
19:59:37	20181/20181	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:36%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149942	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index2ab2.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149942)
19:59:37	131380/131380	---M--	200	added ('OK')	image/jpeg	etag:%22a4668061bb1fcd1b8165826dae7c2983a4badf7a%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149942/Prozentrechnen_vermischteAufgaben_L.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149942/Prozentrechnen_vermischteAufgaben_L.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149942)
19:59:37	1654713/1654713	---M--	200	added ('OK')	image/jpeg	etag:%22172314ca23200f2bc217d4bc989082b7106f3853%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149942/Prozentrechnen_vermischteAufgaben_%c3%9c.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149942/Prozentrechnen_vermischteAufgaben_%c3%9c.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149942)
19:59:38	19332/19332	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:37%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149937	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index74e3.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149937)
19:59:38	20266/20266	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:38%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149949	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index7d0d.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149949)
19:59:39	90003/90003	---M--	200	added ('OK')	image/jpeg	etag:%22c5aa902d9816cb1c6936333b95181565003f32d3%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149949/Prozentrechnen_Grundwert%20vermehren_L.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149949/Prozentrechnen_Grundwert%20vermehren_L.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149949)
19:59:39	1659166/1659166	---M--	200	added ('OK')	image/jpeg	etag:%22aa999b14f6a1fc8bfd5e5f746d0f6df53eafd3d4%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149949/Prozentrechnen_Grundwert%20vermehren_%c3%9c.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149949/Prozentrechnen_Grundwert%20vermehren_%c3%9c.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149949)
19:59:40	20316/20316	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:39%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149950	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexad02.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149950)
19:59:40	91874/91874	---M--	200	added ('OK')	image/jpeg	etag:%22bcb619d1573ebfe516b964c32eca178ec66898e3%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149950/Prozentrechnen_Grundwert%20vermindern_L.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149950/Prozentrechnen_Grundwert%20vermindern_L.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149950)
19:59:40	1677354/1677354	---M--	200	added ('OK')	image/jpeg	etag:%22c9f2c1200a5016dd4300549801d754b59b71da57%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149950/Prozentrechnen_Grundwert%20vermindern_%c3%9c.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149950/Prozentrechnen_Grundwert%20vermindern_%c3%9c.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149950)
19:59:41	20434/20434	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:40%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149951	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index1149.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149951)
19:59:41	73720/73720	---M--	200	added ('OK')	image/jpeg	etag:%2242a95fb78a7780536dc12b6e0532008401925ae2%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149951/Prozentrechnen_Grundwert%20aus%20vermehrtem_vermindertem%20Grundwert%20berechnen_L.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149951/Prozentrechnen_Grundwert%20aus%20vermehrtem_vermindertem%20Grundwert%20berechnen_L.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149951)
19:59:41	1684103/1684103	---M--	200	added ('OK')	image/jpeg	etag:%22205a8950b8fb4265a7caeab8f5b535103bd96ab2%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149951/Prozentrechnen_Grundwert%20aus%20vermehrtem_vermindertem%20Grundwert%20berechnen_%c3%9c.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149951/Prozentrechnen_Grundwert%20aus%20vermehrtem_vermindertem%20Grundwert%20berechnen_%c3%9c.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149951)
19:59:42	20203/20203	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:41%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149952	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index4c08.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149952)
19:59:42	72935/72935	---M--	200	added ('OK')	image/jpeg	etag:%22bf483239c47c7ff4691a5303dcf5a1662cf24cb5%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149952/Prozentrechnen_Abschlussaufgaben_%c3%9cbung_L%c3%b6sung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149952/Prozentrechnen_Abschlussaufgaben_%c3%9cbung_L%c3%b6sung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149952)
19:59:42	19530/19530	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:42%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149938	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index6e18.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149938)
19:59:43	1710687/1710687	---M--	200	added ('OK')	image/jpeg	etag:%2286fb33531e646dc9ffcf2322b7ac2014f92ea1ca%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149952/Prozentrechnen_Abschlussaufgaben_%c3%9cbung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149952/Prozentrechnen_Abschlussaufgaben_%c3%9cbung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149952)
19:59:43	917641/917641	---M--	200	added ('OK')	image/jpeg	etag:%2241d4358f8a3a2ba9069ebd3add5f975bec9794ce%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149938/Grundlagen%20der%20Zinsrechnung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149938/Grundlagen%20der%20Zinsrechnung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149938)
19:59:44	20271/20271	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:43%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149961	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index61cd.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149961)
19:59:44	86898/86898	---M--	200	added ('OK')	image/jpeg	etag:%22ce20e8e0311fe14206245955bf2d7fa302826000%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149961/Zinsen%20berechnen_L%c3%b6sung.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149961/Zinsen%20berechnen_L%c3%b6sung.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149961)
19:59:44	1641562/1641562	---M--	200	added ('OK')	image/jpeg	etag:%224e0b9f8b74161df041c4a88d396418f6a2521988%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149961/Zinsen%20berechnen.jpg?time=1713255438005	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149961/Zinsen%20berechnenf78e.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149961)
19:59:45	20304/20304	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:44%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149962	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index05e5.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149962)
19:59:45	79464/79464	---M--	200	added ('OK')	image/jpeg	etag:%2224c3ef5fe78da9f128fd0bfbbaf255ec85fd4a45%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149962/Zinssatz%20und%20Kapital%20berechnen_L%c3%b6sungen.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149962/Zinssatz%20und%20Kapital%20berechnen_L%c3%b6sungen.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149962)
19:59:45	20507/20507	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:45%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132438&chapterid=149963	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index2ec4.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149963)
19:59:46	1651201/1651201	---M--	200	added ('OK')	image/jpeg	etag:%229f555d4fba04e5ddd23f0c40db23f83407395ff7%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149962/Zinssatz%20und%20Kapital%20berechnen.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149962/Zinssatz%20und%20Kapital%20berechnen.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149962)
19:59:46	264317/264317	---M--	200	added ('OK')	image/jpeg	etag:%224cc351a56d0b89067faa058c614fd803baacd36a%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_004.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_004.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149963)
19:59:47	1858837/1858837	---M--	200	added ('OK')	image/jpeg	etag:%223b822434e84d471c5dd32cb1cd6d9059de87da3e%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_002.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_002.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149963)
19:59:47	1842464/1842464	---M--	200	added ('OK')	image/jpeg	etag:%221039fb19cdce463603efb96b5a6e064d7c67ddab%22	https://moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_003.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200785/mod_book/chapter/149963/Zuordnungen%20und%20Prozent_003.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132438&chapterid=149963)
19:59:47	164753/164753	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:47%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149981	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view54a7.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150013)
19:59:47	19395/19395	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:47%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150013	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexcf79.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150013)
19:59:48	19376/19376	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:48%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150014	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index838e.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150014)
19:59:49	19646/19646	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:48%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150012	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexa38c.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150012)
19:59:49	3654/3654	---M-Z	200	added ('OK')	text/javascript	etag:%22e46-6495a1bbfc445-gzip%22	https://moodle-vhs.essen.de/h5p/h5plib/v127/joubel/core/js/h5p-resizer.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/h5p/h5plib/v127/joubel/core/js/h5p-resizer.js	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150012)
19:59:49	19299/19299	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:49%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150015	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index6935.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150015)
19:59:50	19270/19270	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:50%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150017	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexfb7c.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150017)
19:59:51	19312/19312	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:51%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=150016	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexbde8.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=150016)
19:59:52	19742/19742	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:51%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149982	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexd767.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149982)
19:59:52	19588/19588	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:52%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149997	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexfa5a.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149997)
19:59:53	1072867/1072867	---M--	200	added ('OK')	image/jpeg	etag:%222a87ec5c73b2835955313723a823b9977795aab7%22	https://moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149997/20240313_223839.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149997/20240313_223839.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149997)
19:59:53	19576/19576	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:53%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149998	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index3fbd.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149998)
19:59:54	818221/818221	---M--	200	added ('OK')	image/jpeg	etag:%226f44ac846a4bd3cff2c44c32ced1532fede5920d%22	https://moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149998/20240313_223907.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149998/20240313_223907.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149998)
19:59:54	19549/19549	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:54%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149970	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index7e4e.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149970)
19:59:55	20282/20282	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:54%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149992	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index93e5.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149992)
19:59:55	31690/31690	---M--	200	added ('OK')	image/jpeg	etag:%22f8398b2067b0af49246029d107ed1bfd860a530b%22	https://moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149992/%c3%9cbungen_antiproportionale%20Zuordnungen_L%c3%b6sungen.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149992/%c3%9cbungen_antiproportionale%20Zuordnungen_L%c3%b6sungen.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149992)
19:59:55	690650/690650	---M--	200	added ('OK')	image/jpeg	etag:%221ce6f1bb7c7fca81f545f87fd898ef1d83ea9a02%22	https://moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149992/%c3%9cbungen_antiproportionale%20Zuordnungen.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/200786/mod_book/chapter/149992/%c3%9cbungen_antiproportionale%20Zuordnungen.jpg	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149992)
19:59:56	19586/19586	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:56%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149999	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index7b1b.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149999)
19:59:57	20239/20239	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:59:56%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=132439&chapterid=149993	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index0f13.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=132439&chapterid=149993)
